name,color,price,preSalePrice,link,category,discountPercentage,productType
Apex Seamless Crop Top,Cherry Brown/Truffle Brown,50.0,,https://us.shop.gymshark.com/products/gymshark-apex-seamless-crop-top-cherry-brown-truffle-brown-aw22,Women,,Top
Sweat Seamless Sports Bra,Salsa Red,36.8,46.0,https://us.shop.gymshark.com/products/gymshark-sweat-seamless-sports-bra-salsa-red-aw22,Women,20.000000000000007,Bra
Adapt Animal Seamless Long Sleeve Top,Wild | Iguana Green,46.0,,https://us.shop.gymshark.com/products/gymshark-adapt-animal-seamless-long-sleeve-top-wild-iguana-green-aw22,Women,,Top
Training Leggings,Navy,38.0,,https://us.shop.gymshark.com/products/gymshark-training-leggings-navy-ss22,Women,,Leggings
Training Zip Hoodie,Lakeside Blue,46.0,,https://us.shop.gymshark.com/products/gymshark-training-zip-hoodie-lakeside-blue-aw22,Women,,Hoodie
Apex Seamless Crop Top,Atlantic Blue/Shark Blue,50.0,,https://us.shop.gymshark.com/products/gymshark-apex-seamless-crop-top-atlantic-blue-shark-blue-aw22,Women,,Top
Apex Seamless Shrug,Atlantic Blue/Shark Blue,40.0,,https://us.shop.gymshark.com/products/gymshark-apex-seamless-shrug-atlantic-blue-shark-blue-aw22,Accessory,,Other
Training Long Sleeve Top,Neptune Purple,30.0,,https://us.shop.gymshark.com/products/gymshark-training-long-sleeve-top-neptune-purple-aw22,Women,,Top
Rest Day Sweats Joggers,Light Grey Core Marl,56.0,,https://us.shop.gymshark.com/products/gymshark-rest-day-sweats-joggers-light-grey-core-marl-aw22,Women,,Joggers
Fraction Crop Top,Navy,26.0,,https://us.shop.gymshark.com/products/gymshark-fraction-crop-top-navy-aw22,Women,,Top
Pause Seamless Leggings,Maya Blue,30.0,50.0,https://us.shop.gymshark.com/products/gymshark-pause-seamless-leggings-maya-blue-ss22,Women,40.0,Leggings
Sweat Seamless Sports Bra,Aerospace Orange,46.0,,https://us.shop.gymshark.com/products/gymshark-sweat-seamless-sports-bra-aerospace-orange-ss23,Women,,Bra
Cotton Oversized Long Sleeve Top,Earthy Brown,40.0,,https://us.shop.gymshark.com/products/gymshark-cotton-oversized-long-sleeve-top-earthy-brown-ss23,Women,,Top
Activated Graphic Sweatshirt,White,46.0,,https://us.shop.gymshark.com/products/gymshark-activated-graphic-sweatshirt-white-ss23,Women,,Sweatshirt
Vital Seamless 2.0 Crop Top,Brick Red Marl,38.0,,https://us.shop.gymshark.com/products/gymshark-vital-seamless-2-0-crop-top-brick-red-marl-ss23,Women,,Top
Training Oversized Sweatshirt,Vanilla White,46.0,,https://us.shop.gymshark.com/products/gymshark-training-oversized-sweatshirt-vanilla-white-ss23,Women,,Sweatshirt
Whitney Eyelash Knit Shorts,Leaf Green,46.0,,https://us.shop.gymshark.com/products/gymshark-whitney-eyelash-knit-shorts-leaf-green-ss23,Women,,Shorts
Whitney Eyelash Knit Midi Halter Top,Pressed Petal Pink,46.0,,https://us.shop.gymshark.com/products/gymshark-whitney-eyelash-knit-midi-halter-top-pressed-petal-pink-ss23,Women,,Top
WTFlex Seamless One Shoulder Sports Bra,Black/Neptune Purple/Reactive Green,46.0,,https://us.shop.gymshark.com/products/gymshark-wtflex-seamless-one-shoulder-sports-bra-black-neptune-purple-reactive-green-ss23,Women,,Bra
WTFlex Seamless One Shoulder Sports Bra,Currant Pink/Fluo Fuchsia/Magenta Pink,46.0,,https://us.shop.gymshark.com/products/gymshark-wtflex-seamless-one-shoulder-sports-bra-currant-pink-fluo-fuchsia-magenta-pink-ss23,Women,,Bra
Sport 1/4 Zip,Black/Neptune Purple/Currant Pink,50.0,,https://us.shop.gymshark.com/products/gymshark-sport-1-4-zip-black-neptune-purple-currant-pink-aw22,Women,,Zip
Rest Day Sweats Joggers,Black Marl,56.0,,https://us.shop.gymshark.com/products/gymshark-rest-day-sweats-joggers-black-marl-aw21,Women,,Joggers
"Racerback High Support Sports Bra, B/C-E/F",Black,54.0,,https://us.shop.gymshark.com/products/gymshark-racerback-high-support-sports-bra-black-aw22,Women,,B/c-e/f
"Racerback High Support Sports Bra, B/C-E/F",Cherry Brown,54.0,,https://us.shop.gymshark.com/products/gymshark-racerback-high-support-sports-bra-cherry-brown-aw22,Women,,B/c-e/f
"Cut Out Back High Support Sports Bra, B/C-E/F",Soft Lilac,54.0,,https://us.shop.gymshark.com/products/gymshark-cut-out-back-high-support-sports-bra-soft-lilac-aw22,Women,,B/c-e/f
"Cut Out Back High Support Sports Bra, B/C-E/F",White,54.0,,https://us.shop.gymshark.com/products/gymshark-cut-out-back-high-support-sports-bra-white-aw22,Women,,B/c-e/f
"Cut Out Back High Support Sports Bra, B/C-E/F",Black,54.0,,https://us.shop.gymshark.com/products/gymshark-cut-out-back-high-support-sports-bra-black-aw22,Women,,B/c-e/f
"High Neck High Support Sports Bra, B/C-E/F",Black,54.0,,https://us.shop.gymshark.com/products/gymshark-high-neck-high-support-sports-bra-black-aw22,Women,,B/c-e/f
Adapt Marl Seamless Leggings,Black/Smokey Grey,36.0,60.0,https://us.shop.gymshark.com/products/gymshark-adapt-marl-seamless-leggings-black-smokey-grey-aw22,Women,40.0,Leggings
Training Shorts,Black,28.0,,https://us.shop.gymshark.com/products/gymshark-training-shorts-black-ss22,Women,,Shorts
Legacy Washed Loose Shorts,Pebble Grey,36.0,,https://us.shop.gymshark.com/products/gymshark-legacy-washed-loose-shorts-pebble-grey-aw22,Women,,Shorts
Adapt Camo Seamless Sports Bra,Black/Onyx Grey,46.0,,https://us.shop.gymshark.com/products/gymshark-adapt-camo-seamless-sports-bra-black-onyx-grey-aw22,Women,,Bra
Adapt Camo Seamless Leggings,Savanna | Cherry Brown,36.0,60.0,https://us.shop.gymshark.com/products/gymshark-adapt-camo-seamless-leggings-savanna-cherry-brown-ss22,Women,40.0,Leggings
GS Power Sports Bra,Black Print,31.5,45.0,https://us.shop.gymshark.com/products/gs-power-sports-bra-black-print-ss22,Women,30.0,Bra
Training Cycling Shorts,Magenta Pink,22.4,28.0,https://us.shop.gymshark.com/products/gymshark-training-cycling-shorts-magenta-pink-aw22,Women,20.000000000000004,Shorts
Training Loose Fit Shorts,Mercury Purple,28.0,,https://us.shop.gymshark.com/products/gymshark-training-loose-fit-shorts-mercury-purple-aw22,Women,,Shorts
Wtflex Linear Seamless Leggings, Charcoal Grey/Fluo Green/ Light Grey,36.0,60.0,https://us.shop.gymshark.com/products/gymshark-wtflex-linear-seamless-leggings-charcoal-grey-fluo-green-light-grey-ss22,Women,40.0,Leggings
Apex Seamless Shorts,Digital Violet/Dusted Violet,33.6,48.0,https://us.shop.gymshark.com/products/gymshark-apex-seamless-shorts-digital-violet-dusted-violet-aw22,Women,30.0,Shorts
Seamless Scoop Neck Bralette ,White,20.0,,https://us.shop.gymshark.com/products/gymshark-seamless-high-neck-bralette-white-aw21,Women,,Bralette
Sweat Seamless Sports Bra,Winter Teal,36.8,46.0,https://us.shop.gymshark.com/products/gymshark-sweat-seamless-sports-bra-winter-teal-aw22,Women,20.000000000000007,Bra
Social Club Oversized Hoodie,Moss Olive,35.0,50.0,https://us.shop.gymshark.com/products/gymshark-social-club-oversized-hoodie-moss-olive-aw22,Women,30.0,Hoodie
Ruched Training Sports Bra,Firefly Green,24.0,30.0,https://us.shop.gymshark.com/products/gymshark-ruched-training-sports-bra-firefly-green-ss22,Women,20.0,Bra
Fraction Hoodie,Black/White,46.0,,https://us.shop.gymshark.com/products/gymshark-fraction-hoodie-black-white-aw22,Women,,Hoodie
Adapt Ombre Seamless Shorts,Triangle | Penny Brown Print,27.0,45.0,https://us.shop.gymshark.com/products/gymshark-adapt-ombre-seamless-shorts-triangle-penny-brown-print-ss22,Women,40.0,Shorts
Training Sweat Shorts,Soft Lilac,22.4,28.0,https://us.shop.gymshark.com/products/gymshark-training-sweat-shorts-soft-lilac-aw22,Women,20.000000000000004,Shorts
315 Performance High Neck Sports Bra,Winter Teal/Pearl Blue,37.8,54.0,https://us.shop.gymshark.com/products/gymshark-315-performance-high-neck-sports-bra-winter-teal-pearl-blue-aw22,Women,30.000000000000004,Bra
Bandeau Sports Bra,Mercury Purple,30.0,,https://us.shop.gymshark.com/products/gymshark-bandeau-sports-bra-mercury-purple-aw22,Women,,Bra
Graphics Fraction Leggings,Currant Pink,30.4,38.0,https://us.shop.gymshark.com/products/gymshark-graphics-fraction-leggings-currant-pink-aw22,Women,20.000000000000004,Leggings
Adapt Animal Seamless Sports Bra,Firefly Yellow,31.5,45.0,https://us.shop.gymshark.com/products/gymshark-adapt-animal-seamless-sports-bra-firefly-yellow-ss22,Women,30.0,Bra
Vital Seamless 2.0 Leggings,Chilli Red Marl,37.8,54.0,https://us.shop.gymshark.com/products/gymshark-vital-seamless-2-0-leggings-chilli-red-marl-aw22,Women,30.000000000000004,Leggings
Graphics Fraction Hoodie,Currant Pink,46.0,,https://us.shop.gymshark.com/products/gymshark-graphics-fraction-hoodie-currant-pink-aw22,Women,,Hoodie
Rest Day Sweats Hoodie,Aura Lilac Marl,60.0,,https://us.shop.gymshark.com/products/gymshark-rest-day-sweats-hoodie-aura-lilac-marl-aw22,Women,,Hoodie
Vital Seamless 2.0 Leggings,Digital Violet Marl,54.0,,https://us.shop.gymshark.com/products/gymshark-vital-seamless-2-0-leggings-digital-violet-marl-aw22,Women,,Leggings
Training Oversized Sweatshirt,Hoya Green,46.0,,https://us.shop.gymshark.com/products/gymshark-training-oversized-sweatshirt-hoya-green-aw22,Women,,Sweatshirt
Training Brandmark Tank,Black,36.0,,https://us.shop.gymshark.com/products/gymshark-training-brandmark-tank-black-aw22,Women,,Tank
Ruched Sports Bra,Rosewood Red,30.0,,https://us.shop.gymshark.com/products/gymshark-ruched-sports-bra-rosewood-red-aw22,Women,,Bra
Legacy Sports Bra,Deep Pink,38.0,,https://us.shop.gymshark.com/products/gymshark-legacy-sports-bra-deep-pink-aw22,Women,,Bra
Adapt Animal Seamless Leggings,Reef | Soft Lilac,64.0,,https://us.shop.gymshark.com/products/gymshark-adapt-animal-seamless-leggings-reef-soft-lilac-aw22,Women,,Leggings
Social Club Shorts,Cement Brown,36.0,,https://us.shop.gymshark.com/products/gymshark-social-club-shorts-cement-brown-aw22,Women,,Shorts
Apex Seamless Shorts,Truffle Brown/Cherry Brown,48.0,,https://us.shop.gymshark.com/products/gymshark-apex-seamless-shorts-truffle-brown-cherry-brown-aw22,Women,,Shorts
Elevate Asymmetric Tank,Cement Brown,38.0,,https://us.shop.gymshark.com/products/gymshark-elevate-asymmetric-tank-cement-brown-aw22,Women,,Tank
Vital Seamless 2.0 V Neck Sports Bra,Baked Maroon Marl,38.0,,https://us.shop.gymshark.com/products/gymshark-vital-seamless-2-0-v-neck-sports-bra-baked-maroon-marl-aw22,Women,,Bra
Adapt Animal Seamless Crop Tank ,Reef | Soft Lilac,48.0,,https://us.shop.gymshark.com/products/gymshark-adapt-animal-seamless-crop-tank-reef-soft-lilac-aw22,Women,,Tank
Vital Seamless 2.0 1/2 Zip Pullover,Pearl Blue Marl,35.0,50.0,https://us.shop.gymshark.com/products/gymshark-vital-seamless-2-0-1-2-zip-pullover-pearl-blue-marl-aw22,Women,30.0,Pullover
Sweat Seamless Long Sleeve Top,Winter Teal,46.0,,https://us.shop.gymshark.com/products/gymshark-sweat-seamless-long-sleeve-top-winter-teal-aw22,Women,,Top
Rest Day Sweats Hoodie,Cinnamon Brown Marl,60.0,,https://us.shop.gymshark.com/products/gymshark-rest-day-sweats-hoodie-cinnamon-brown-marl-aw22,Women,,Hoodie
Adapt Camo Seamless Sports Bra,Lava | Moss Olive/Core Olive,46.0,,https://us.shop.gymshark.com/products/gymshark-adapt-camo-seamless-sports-bra-moss-olive-core-olive-aw22,Women,,Bra
Training Cropped Hoodie,White,40.0,,https://us.shop.gymshark.com/products/gymshark-training-cropped-hoodie-white-aw22,Women,,Hoodie
GS Power Midi Top,Coastal Blue,36.0,,https://us.shop.gymshark.com/products/gs-power-midi-top-coastal-blue-aw22,Women,,Top
Training Cropped Hoodie,Turmeric Yellow,40.0,,https://us.shop.gymshark.com/products/gymshark-training-cropped-hoodie-turmeric-yellow-aw22,Women,,Hoodie
Training Long Sleeve Top,Currant Pink,30.0,,https://us.shop.gymshark.com/products/gymshark-training-long-sleeve-top-currant-pink-aw22,Women,,Top
Fraction Sports Bra,Clay Pink,34.0,,https://us.shop.gymshark.com/products/gymshark-fraction-sports-bra-clay-pink-aw22,Women,,Bra
Sweat Seamless Sports Bra,Paradise Blue,46.0,,https://us.shop.gymshark.com/products/gymshark-sweat-seamless-sports-bra-paradise-blue-ss23,Women,,Bra
Training Long Sleeve Top,White,30.0,,https://us.shop.gymshark.com/products/gymshark-training-long-sleeve-top-white-aw22,Women,,Top
"High Neck High Support Sports Bra, B/C-E/F",Iguana Green,54.0,,https://us.shop.gymshark.com/products/gymshark-high-neck-high-support-sports-bra-iguana-green-aw22,Women,,B/c-e/f
Training 7/8 Leggings,Black,26.6,38.0,https://us.shop.gymshark.com/products/gymshark-training-7-8-leggings-black-ss22,Women,30.0,Leggings
Studio Shorts,Dragon Pink,27.0,45.0,https://us.shop.gymshark.com/products/gymshark-studio-shorts-dragon-pink-ss22,Women,40.0,Shorts
Studio Sports Bra,Apple Green,22.5,45.0,https://us.shop.gymshark.com/products/gymshark-studio-sports-bra-apple-green-ss22,Women,50.0,Bra
Training Brandmark Cycling Shorts,Black,28.8,36.0,https://us.shop.gymshark.com/products/gymshark-training-brandmark-cycling-shorts-black-aw22,Women,20.0,Shorts
Adapt Marl Seamless Sports Bra,Atlantic Blue/Shark Blue,23.0,46.0,https://us.shop.gymshark.com/products/gymshark-adapt-marl-seamless-sports-bra-atlantic-blue-shark-blue-aw22,Women,50.0,Bra
Vital Seamless 2.0 Leggings,Tahoe Teal Marl,32.4,54.0,https://us.shop.gymshark.com/products/gymshark-vital-seamless-2-0-leggings-tahoe-teal-marl-ss22,Women,40.0,Leggings
Studio Sports Bra,Hibiscus Pink,22.5,45.0,https://us.shop.gymshark.com/products/gymshark-studio-sports-bra-hibiscus-pink-ss22,Women,50.0,Bra
Adapt Animal Seamless Cycling Shorts,Reef | Winter Teal,33.6,48.0,https://us.shop.gymshark.com/products/gymshark-adapt-animal-seamless-cycling-shorts-reef-winter-teal-bright-turquoise-aw22,Women,30.0,Shorts
V Neck Sports Bra,White,34.0,,https://us.shop.gymshark.com/products/gymshark-v-neck-sports-bra-white-ss22,Women,,Bra
Sport Loose Shorts,Apricot Orange,21.0,35.0,https://us.shop.gymshark.com/products/gymshark-sport-shorts-apricot-orange-ss22,Women,40.0,Shorts
Training Leggings,Cherry Brown,26.6,38.0,https://us.shop.gymshark.com/products/gymshark-training-leggings-cherry-brown-aw22,Women,30.0,Leggings
Flex Shorts,Black/Charcoal Grey,36.0,,https://us.shop.gymshark.com/products/gymshark-flex-shorts-black-charcoal-grey-aw22,Women,,Shorts
Training Cycling Shorts,Winter Teal,22.4,28.0,https://us.shop.gymshark.com/products/gymshark-training-cycling-shorts-winter-teal-aw22,Women,20.000000000000004,Shorts
Training Cycling Shorts,Soul Brown,22.4,28.0,https://us.shop.gymshark.com/products/gymshark-training-cycling-shorts-soul-brown-aw22,Women,20.000000000000004,Shorts
Vital Seamless 2.0 V Neck Sports Bra,Woodland Green Marl,38.0,,https://us.shop.gymshark.com/products/gymshark-vital-seamless-2-0-v-neck-sports-bra-woodland-green-marl-aw22,Women,,Bra
Training Loose Fit Shorts,Cherry Brown,22.4,28.0,https://us.shop.gymshark.com/products/gymshark-training-loose-fit-shorts-cherry-brown-aw22,Women,20.000000000000004,Shorts
Training Cycling Shorts,Currant Pink,22.4,28.0,https://us.shop.gymshark.com/products/gymshark-training-cycling-shorts-currant-pink-aw22,Women,20.000000000000004,Shorts
Apex Seamless Leggings,Truffle Brown/Cherry Brown,44.8,64.0,https://us.shop.gymshark.com/products/gymshark-apex-seamless-leggings-truffle-brown-cherry-brown-aw22,Women,30.000000000000004,Leggings
GS Power Sports Bra,Cherry Brown Print,31.5,45.0,https://us.shop.gymshark.com/products/gs-power-sports-bra-cherry-brown-print-ss22,Women,30.0,Bra
Rest Day Sweats 1/2 Zip Pullover,Aura Lilac Marl,56.0,,https://us.shop.gymshark.com/products/gymshark-rest-day-sweats-1-2-zip-pullover-aura-lilac-marl-aw22,Women,,Pullover
Training Oversized Sweatshirt,Turmeric Yellow,32.2,46.0,https://us.shop.gymshark.com/products/gymshark-training-oversized-sweatshirt-turmeric-yellow-aw22,Women,29.999999999999993,Sweatshirt
V Neck Sports Bra,Black,27.2,34.0,https://us.shop.gymshark.com/products/gymshark-v-neck-sports-bra-black-ss22,Women,20.0,Bra
GS Power Open Back Cropped Tank,Cherry Brown,24.5,35.0,https://us.shop.gymshark.com/products/gs-power-open-back-cropped-tank-cherry-brown-ss22,Women,30.0,Tank
Fraction Sports Bra,Navy,34.0,,https://us.shop.gymshark.com/products/gymshark-fraction-sports-bra-navy-aw22,Women,,Bra
Fraction Crop Top,Pepper Red,26.0,,https://us.shop.gymshark.com/products/gymshark-fraction-crop-top-pepper-red-aw22,Women,,Top
Flex High Waisted Leggings,Black,50.0,,https://us.shop.gymshark.com/products/gymshark-flex-high-waisted-leggings-black-aw21,Women,,Leggings
Vital Seamless 2.0 1/2 Zip Pullover,Baked Maroon Marl,35.0,50.0,https://us.shop.gymshark.com/products/gymshark-vital-seamless-2-0-1-2-zip-pullover-baked-maroon-marl-aw22,Women,30.0,Pullover
Fraction Crop Top,Coastal Blue,26.0,,https://us.shop.gymshark.com/products/gymshark-fraction-crop-top-coastal-blue-aw22,Women,,Top
Rest Day Sweats Hoodie,Steel Blue Marl,60.0,,https://us.shop.gymshark.com/products/gymshark-rest-day-sweats-hoodie-steel-blue-marl-aw22,Women,,Hoodie
315 Midi T-Shirt,Winter Teal/Pearl Blue,36.0,,https://us.shop.gymshark.com/products/gymshark-315-midi-t-shirt-winter-teal-pearl-blue-aw22,Women,,T-shirt
Training Loose Fit Shorts,Papaya Orange,19.6,28.0,https://us.shop.gymshark.com/products/gymshark-training-loose-fit-shorts-papaya-orange-ss22,Women,29.999999999999993,Shorts
V Neck Sports Bra,Currant Pink,34.0,,https://us.shop.gymshark.com/products/gymshark-v-neck-sports-bra-currant-pink-aw22,Women,,Bra
Sport Leggings,Orange Print,18.0,45.0,https://us.shop.gymshark.com/products/gymshark-sport-leggings-orange-print-ss22,Women,60.0,Leggings
Adapt Animal Seamless Cycling Shorts,Reef |  Black,33.6,48.0,https://us.shop.gymshark.com/products/gymshark-adapt-animal-seamless-cycling-shorts-reef-black-aw22,Women,30.0,Shorts
Apex Seamless Sports Bra,Digital Violet/Dusted Violet,50.0,,https://us.shop.gymshark.com/products/gymshark-apex-seamless-sports-bra-digital-violet-dusted-violet-aw22,Women,,Bra
Training Zip Hoodie,Black,46.0,,https://us.shop.gymshark.com/products/gymshark-training-zip-hoodie-black-aw22,Women,,Hoodie
Adapt Animal Seamless T-Shirt,Reef | Cherry Brown,40.0,,https://us.shop.gymshark.com/products/gymshark-adapt-animal-seamless-t-shirt-reef-cherry-brown-aw22,Women,,T-shirt
Training Drop Arm Tank,Cherry Brown,20.0,,https://us.shop.gymshark.com/products/gymshark-training-drop-arm-tank-cherry-brown-aw22,Women,,Tank
Social Club Joggers,Cement Brown,44.0,,https://us.shop.gymshark.com/products/gymshark-social-club-joggers-cement-brown-aw22,Women,,Joggers
Adapt Fleck Seamless Sports Bra,Mineral | Alpine Green,22.5,45.0,https://us.shop.gymshark.com/products/gymshark-adapt-fleck-seamless-sports-bra-mineral-alpine-green-ss22,Women,50.0,Bra
Vital Seamless 2.0 Joggers,Stellar Blue Marl,40.6,58.0,https://us.shop.gymshark.com/products/gymshark-vital-seamless-2-0-joggers-stellar-blue-marl-aw22,Women,30.0,Joggers
Vital Seamless 1/2 Zip,Stellar Blue Marl,50.0,,https://us.shop.gymshark.com/products/gymshark-vital-seamless-1-2-zip-stellar-blue-marl-aw22,Women,,Zip
GS Power Full Length All In One,Magenta Pink Print,49.0,70.0,https://us.shop.gymshark.com/products/gs-power-full-length-all-in-one-magenta-pink-print-aw22,Women,30.0,One
Vital Seamless 2.0 Crop Top,Woodland Green Marl,38.0,,https://us.shop.gymshark.com/products/gymshark-vital-seamless-2-0-crop-top-woodland-green-marl-aw22,Women,,Top
Training Brandmark Sports Bra,Salsa Red,40.0,,https://us.shop.gymshark.com/products/gymshark-training-brandmark-sports-bra-salsa-red-aw22,Women,,Bra
Flex Sports Long Sleeve Crop Top,Burgundy Marl,32.0,40.0,https://us.shop.gymshark.com/products/gymshark-flex-sports-long-sleeve-crop-top-burgundy-marl-aw21,Women,20.0,Top
Vital Seamless 2.0 Crop Top,Digital Violet Marl,38.0,,https://us.shop.gymshark.com/products/gymshark-vital-seamless-2-0-crop-top-digital-violet-marl-aw22,Women,,Top
Training Drop Arm Tank,Hoya Green,20.0,,https://us.shop.gymshark.com/products/gymshark-training-drop-arm-tank-hoya-green-aw22,Women,,Tank
Vital Seamless Long Line Top,Black Marl,46.0,,https://us.shop.gymshark.com/products/gymshark-vital-seamless-long-line-top-black-marl-aw22,Women,,Top
Adapt Camo Seamless Long Sleeve Top,Pebble Grey/Soul Brown,46.0,,https://us.shop.gymshark.com/products/gymshark-adapt-camo-seamless-long-sleeve-top-pebble-grey-soul-brown-aw22,Women,,Top
Ruched Sports Bra,Alpine Green,24.0,30.0,https://us.shop.gymshark.com/products/gymshark-ruched-sports-bra-alpine-green-ss22,Women,20.0,Bra
Fraction Sports Bra,Pebble Grey,34.0,,https://us.shop.gymshark.com/products/gymshark-fraction-sports-bra-pebble-grey-aw22,Women,,Bra
Vital Seamless 2.0 Leggings,Pearl Blue Marl,54.0,,https://us.shop.gymshark.com/products/gymshark-vital-seamless-2-0-leggings-pearl-blue-marl-aw22,Women,,Leggings
Apex Seamless Leggings,Black/Onyx Grey,64.0,,https://us.shop.gymshark.com/products/gymshark-apex-seamless-leggings-black-onyx-grey-aw22,Women,,Leggings
Training Oversized Sweatshirt,Rosewood Red,46.0,,https://us.shop.gymshark.com/products/gymshark-training-oversized-sweatshirt-rosewood-red-aw22,Women,,Sweatshirt
Vital Seamless 2.0 V Neck Sports Bra,Chilli Red Marl,38.0,,https://us.shop.gymshark.com/products/gymshark-vital-seamless-2-0-v-neck-sports-bra-chilli-red-marl-aw22,Women,,Bra
Training T-Shirt,Lakeside Blue,26.0,,https://us.shop.gymshark.com/products/gymshark-training-t-shirt-lakeside-blue-aw22,Women,,T-shirt
Vital Seamless 2.0 Shorts,Woodland Green Marl,40.0,,https://us.shop.gymshark.com/products/gymshark-vital-seamless-2-0-shorts-woodland-green-marl-aw22,Women,,Shorts
Flex High Waisted Leggings,Charcoal Marl,50.0,,https://us.shop.gymshark.com/products/gymshark-flex-high-waisted-leggings-charcoal-marl-aw21,Women,,Leggings
Training Cropped Hoodie,Cherry Brown,40.0,,https://us.shop.gymshark.com/products/gymshark-training-cropped-hoodie-cherry-brown-aw22,Women,,Hoodie
Pause Seamless Leggings,Griffin Green,30.0,50.0,https://us.shop.gymshark.com/products/gymshark-pause-seamless-leggings-griffin-green-ss22,Women,40.0,Leggings
Pause Seamless Cycling Shorts,Griffin Green,24.0,40.0,https://us.shop.gymshark.com/products/gymshark-pause-seamless-cycling-shorts-griffin-green-ss22,Women,40.0,Shorts
Vital Seamless 2.0 Crop Top,Stellar Blue Marl,38.0,,https://us.shop.gymshark.com/products/gymshark-vital-seamless-2-0-crop-top-stellar-blue-marl-aw22,Women,,Top
Adapt Animal Seamless Crop Top,Reef | Black,36.0,,https://us.shop.gymshark.com/products/gymshark-adapt-animal-seamless-crop-top-reef-black-aw22,Women,,Top
Ruched Sports Bra,Navy,30.0,,https://us.shop.gymshark.com/products/gymshark-ruched-sports-bra-navy-ss22,Women,,Bra
Activated Graphic Sweatshirt,Tropic Green,46.0,,https://us.shop.gymshark.com/products/gymshark-activated-graphic-sweatshirt-tropic-green-ss23,Women,,Sweatshirt
Cotton Oversized Long Sleeve Top,Evening Blue,40.0,,https://us.shop.gymshark.com/products/gymshark-cotton-oversized-long-sleeve-top-evening-blue-ss23,Women,,Top
Vital Seamless 2.0 Light Tank,Brick Red,30.0,,https://us.shop.gymshark.com/products/gymshark-vital-seamless-2-0-light-tank-brick-red-ss23,Women,,Tank
Vital Seamless 2.0 Light Tank,Evening Blue Marl,30.0,,https://us.shop.gymshark.com/products/gymshark-vital-seamless-2-0-light-tank-evening-blue-marl-ss23,Women,,Tank
Vital Seamless 2.0 Light Long Sleeve Top,Woodland Green Marl,40.0,,https://us.shop.gymshark.com/products/gymshark-vital-seamless-2-0-light-long-sleeve-top-woodland-green-marl-ss23,Women,,Top
Whitney Everyday Pocket Leggings,Leaf Green,56.0,,https://us.shop.gymshark.com/products/gymshark-whitney-everyday-pocket-leggings-leaf-green-ss23,Women,,Leggings
Whitney Everyday Pocket Leggings,Cement Brown,56.0,,https://us.shop.gymshark.com/products/gymshark-whitney-everyday-pocket-leggings-cement-brown-ss23,Women,,Leggings
Whitney Longline Bra,Leaf Green,46.0,,https://us.shop.gymshark.com/products/gymshark-whitney-longline-bra-leaf-green-ss23,Women,,Bra
Whitney Longline Bra,Skylight White,46.0,,https://us.shop.gymshark.com/products/gymshark-whitney-longline-bra-skylight-white-ss23,Women,,Bra
Whitney Eyelash Knit Shorts,Black,46.0,,https://us.shop.gymshark.com/products/gymshark-whitney-eyelash-knit-shorts-black-ss23,Women,,Shorts
Whitney Eyelash Knit Bandeau,Pressed Petal Pink,40.0,,https://us.shop.gymshark.com/products/gymshark-whitney-eyelash-knit-bandeau-pressed-petal-pink-ss23,Accessory,,Other
Warp Knit Leggings,Woodland Green,80.0,,https://us.shop.gymshark.com/products/gymshark-warp-knit-leggings-woodland-green-aw22,Women,,Leggings
Rest Day Sweats Joggers,Beige Marl,56.0,,https://us.shop.gymshark.com/products/gymshark-rest-day-sweats-joggers-beige-marl-aw21,Women,,Joggers
Flex Cycling Shorts,Black/Charcoal,16.0,40.0,https://us.shop.gymshark.com/products/gymshark-flex-cycling-shorts-black-charcoal,Women,60.0,Shorts
Fit Seamless Leggings,Charcoal,14.0,35.0,https://us.shop.gymshark.com/products/gymshark-fit-seamless-leggings-charcoal,Women,60.0,Leggings
Glow Seamless Shorts,Yellow,27.0,45.0,https://us.shop.gymshark.com/products/gymshark-glow-seamless-shorts-yellow-aw21,Women,40.0,Shorts
Legacy Shorts,Rich Purple,24.5,35.0,https://us.shop.gymshark.com/products/gymshark-legacy-shorts-rich-purple-ss22,Women,30.0,Shorts
Vital Seamless 2.0 Leggings,Black Marl,54.0,,https://us.shop.gymshark.com/products/gymshark-vital-seamless-leggings-black-marl-logo,Women,,Leggings
Studio Shorts,Black,27.0,45.0,https://us.shop.gymshark.com/products/gymshark-studio-shorts-black-ss22,Women,40.0,Shorts
Studio 7/8 Leggings,Black,36.0,60.0,https://us.shop.gymshark.com/products/gymshark-studio-leggings-black-ss22,Women,40.0,Leggings
Training Cropped Leggings,Black,10.0,25.0,https://us.shop.gymshark.com/products/gymshark-training-cropped-leggings-black-ss22,Women,60.0,Leggings
Adapt Ombre Seamless Shorts,Triangle | Black Print,27.0,45.0,https://us.shop.gymshark.com/products/gymshark-adapt-ombre-seamless-shorts-triangle-black-print-ss22,Women,40.0,Shorts
Training Fleece 1/4 Zip,Black,60.0,,https://us.shop.gymshark.com/products/gymshark-training-fleece-1-4-zip-black-aw22,Women,,Zip
Vital Seamless 2.0 Shorts,Smokey Grey Marl,24.0,40.0,https://us.shop.gymshark.com/products/gymshark-vital-seamless-shorts-smokey-grey-marl-logo,Women,40.0,Shorts
